Stage,Date,OpenBugs
e,  2006-09-16,28
e,  2006-09-17,26
e,  2006-09-18,23
e,  2006-09-19,23
e,  2006-09-20,24
e,  2006-09-21,26
e,  2006-09-22,24
e,  2006-09-23,25
e,  2006-09-24,25
e,  2006-09-25,25
e,  2006-09-26,25
e,  2006-09-27,25
e,  2006-09-28,27
e,  2006-09-29,28
e,  2006-09-30,28
e,  2006-10-01,28
e,  2006-10-02,28
e,  2006-10-03,29
e,  2006-10-04,31
e,  2006-10-05,30
e,  2006-10-06,30
e,  2006-10-07,30
e,  2006-10-08,30
e,  2006-10-09,30
e,  2006-10-10,30
e,  2006-10-11,30
e,  2006-10-12,30
e,  2006-10-13,32
e,  2006-10-14,32
e,  2006-10-15,32
e,  2006-10-16,32
e,  2006-10-17,35
e,  2006-10-18,35
e,  2006-10-19,36
e,  2006-10-20,36
e,  2006-10-21,33
e,  2006-10-22,33
e,  2006-10-23,33
e,  2006-10-24,33
e,  2006-10-25,33
e,  2006-10-26,33
e,  2006-10-27,33
e,  2006-10-28,34
e,  2006-10-29,33
e,  2006-10-30,33
e,  2006-10-31,33
e,  2006-11-01,35
e,  2006-11-02,35
e,  2006-11-03,36
e,  2006-11-04,36
e,  2006-11-05,36
e,  2006-11-06,36
e,  2006-11-07,36
e,  2006-11-08,36
e,  2006-11-09,37
e,  2006-11-10,39
e,  2006-11-11,40
e,  2006-11-12,40
e,  2006-11-13,40
e,  2006-11-14,42
e,  2006-11-15,43
e,  2006-11-16,45
e,  2006-11-17,44
e,  2006-11-18,45
e,  2006-11-19,45
e,  2006-11-20,45
e,  2006-11-21,45
e,  2006-11-22,45
e,  2006-11-23,45
e,  2006-11-24,47
e,  2006-11-25,47
e,  2006-11-26,47
e,  2006-11-27,46
e,  2006-11-28,43
e,  2006-11-29,43
e,  2006-11-30,45
e,  2006-12-01,45
e,  2006-12-02,45
e,  2006-12-03,45
e,  2006-12-04,46
e,  2006-12-05,47
e,  2006-12-06,46
e,  2006-12-07,46
e,  2006-12-08,46
e,  2006-12-09,46
e,  2006-12-10,47
e,  2006-12-11,47
e,  2006-12-12,47
e,  2006-12-13,46
e,  2006-12-14,46
e,  2006-12-15,46
e,  2006-12-16,46
e,  2006-12-17,46
e,  2006-12-18,46
e,  2006-12-19,46
e,  2006-12-20,46
e,  2006-12-21,46
e,  2006-12-22,46
e,  2006-12-23,46
e,  2006-12-24,46
e,  2006-12-25,46
e,  2006-12-26,46
e,  2006-12-27,46
e,  2006-12-28,46
e,  2006-12-29,47
e,  2006-12-30,48
e,  2006-12-31,48
e,  2007-01-01,48
e,  2007-01-02,48
e,  2007-01-03,49
e,  2007-01-04,50
e,  2007-01-05,51
e,  2007-01-06,52
e,  2007-01-07,52
e,  2007-01-08,52
e,  2007-01-09,53
e,  2007-01-10,53
e,  2007-01-11,53
l,2010-08-31,0
l,  2010-08-31,0
l,  2010-09-01,-1
l,  2010-09-02,0
l,  2010-09-03,-1
l,  2010-09-04,-1
l,  2010-09-05,-1
l,  2010-09-06,-1
l,  2010-09-07,-1
l,  2010-09-08,-1
l,  2010-09-09,-1
l,  2010-09-10,0
l,  2010-09-11,-1
l,  2010-09-12,-1
l,  2010-09-13,-1
l,  2010-09-14,-1
l,  2010-09-15,-1
l,  2010-09-16,-1
l,  2010-09-17,-1
l,  2010-09-18,1
l,  2010-09-19,1
l,  2010-09-20,1
l,  2010-09-21,1
l,  2010-09-22,1
l,  2010-09-23,3
l,  2010-09-24,2
l,  2010-09-25,2
l,  2010-09-26,2
l,  2010-09-27,2
l,  2010-09-28,3
l,  2010-09-29,3
l,  2010-09-30,3
l,  2010-10-01,4
l,  2010-10-02,5
l,  2010-10-03,5
l,  2010-10-04,5
l,  2010-10-05,5
l,  2010-10-06,5
l,  2010-10-07,5
l,  2010-10-08,6
l,  2010-10-09,6
l,  2010-10-10,6
l,  2010-10-11,6
l,  2010-10-12,5
l,  2010-10-13,6
l,  2010-10-14,8
l,  2010-10-15,8
l,  2010-10-16,9
l,  2010-10-17,9
l,  2010-10-18,8
l,  2010-10-19,8
l,  2010-10-20,8
l,  2010-10-21,8
l,  2010-10-22,7
l,  2010-10-23,7
l,  2010-10-24,7
l,  2010-10-25,8
l,  2010-10-26,8
l,  2010-10-27,8
l,  2010-10-28,8
l,  2010-10-29,6
l,  2010-10-30,6
l,  2010-10-31,6
l,  2010-11-01,7
l,  2010-11-02,6
l,  2010-11-03,6
l,  2010-11-04,6
l,  2010-11-05,6
l,  2010-11-06,7
l,  2010-11-07,7
l,  2010-11-08,7
l,  2010-11-09,7
l,  2010-11-10,7
l,  2010-11-11,7
l,  2010-11-12,7
l,  2010-11-13,7
l,  2010-11-14,7
l,  2010-11-15,8
l,  2010-11-16,8
l,  2010-11-17,8
l,  2010-11-18,8
l,  2010-11-19,8
l,  2010-11-20,7
l,  2010-11-21,8
l,  2010-11-22,8
l,  2010-11-23,7
l,  2010-11-24,8
l,  2010-11-25,8
l,  2010-11-26,8
l,  2010-11-27,8
l,  2010-11-28,8
l,  2010-11-29,8
l,  2010-11-30,8
l,  2010-12-01,8
l,  2010-12-02,9
l,  2010-12-03,8
l,  2010-12-04,8
l,  2010-12-05,8
l,  2010-12-06,8
l,  2010-12-07,8
l,  2010-12-08,9
l,  2010-12-09,11
l,  2010-12-10,11
l,  2010-12-11,11
l,  2010-12-12,11
l,  2010-12-13,11
l,  2010-12-14,11
l,  2010-12-15,12
l,  2010-12-16,11
l,  2010-12-17,12
l,  2010-12-18,11
l,  2010-12-19,11
l,  2010-12-20,11
l,  2010-12-21,11
l,  2010-12-22,11
l,  2010-12-23,13
l,  2010-12-24,13
l,  2010-12-25,13
l,  2010-12-26,13
l,  2010-12-27,13
l,  2010-12-28,13
l,  2010-12-29,13
l,  2010-12-30,13
l,  2010-12-31,13
l,  2011-01-01,13
l,  2011-01-02,13
l,  2011-01-03,13
l,  2011-01-04,13
l,  2011-01-05,13
l,  2011-01-06,14
l,  2011-01-07,14
l,  2011-01-08,14
l,  2011-01-09,14
l,  2011-01-10,14
l,  2011-01-11,14
l,  2011-01-12,14
l,  2011-01-13,14
l,  2011-01-14,16
l,  2011-01-15,15
l,  2011-01-16,15
l,  2011-01-17,14
l,  2011-01-18,14
l,  2011-01-19,14
l,  2011-01-20,16
l,  2011-01-21,16
l,  2011-01-22,16
l,  2011-01-23,16
l,  2011-01-24,16
l,  2011-01-25,16
l,  2011-01-26,16
l,  2011-01-27,17
l,  2011-01-28,19
l,  2011-01-29,19
l,  2011-01-30,20
l,  2011-01-31,19
l,  2011-02-01,19
l,  2011-02-02,19
l,  2011-02-03,14
l,  2011-02-04,14
l,  2011-02-05,14
l,  2011-02-06,14
l,  2011-02-07,14
l,  2011-02-08,14
l,  2011-02-09,14
l,  2011-02-10,14
l,  2011-02-11,14
l,  2011-02-12,14
l,  2011-02-13,14
l,  2011-02-14,14
l,  2011-02-15,14
l,  2011-02-16,14
l,  2011-02-17,16
l,  2011-02-18,16
l,  2011-02-19,16
l,  2011-02-20,16
l,  2011-02-21,16
l,  2011-02-22,16
l,  2011-02-23,16
l,  2011-02-24,16
l,  2011-02-25,16
l,  2011-02-26,16
l,  2011-02-27,16
l,  2011-02-28,16
l,  2011-03-01,16
l,  2011-03-02,16
l,  2011-03-03,16
l,  2011-03-04,16
l,  2011-03-05,16
l,  2011-03-06,16
l,  2011-03-07,16
l,  2011-03-08,16
l,  2011-03-09,16
l,  2011-03-10,17
l,  2011-03-11,17
l,  2011-03-12,17
l,  2011-03-13,18
l,  2011-03-14,18
l,  2011-03-15,18
l,  2011-03-16,18
l,  2011-03-17,19
l,  2011-03-18,20
l,  2011-03-19,19
l,  2011-03-20,19
l,  2011-03-21,19
l,  2011-03-22,18
l,  2011-03-23,18
l,  2011-03-24,19
l,  2011-03-25,17
l,  2011-03-26,17
l,  2011-03-27,18
l,  2011-03-28,18
l,  2011-03-29,17
l,  2011-03-30,17
l,  2011-03-31,17
l,  2011-04-01,18
l,  2011-04-02,19
l,  2011-04-03,18
l,  2011-04-04,17
l,  2011-04-05,17
l,  2011-04-06,17
l,  2011-04-07,17
l,  2011-04-08,17
l,  2011-04-09,17
l,  2011-04-10,17
l,  2011-04-11,17
