Stage,Date,OpenBugs
l,  2010-01-18,5
l,  2010-01-19,5
l,  2010-01-20,5
l,  2010-01-21,5
l,  2010-01-22,6
l,  2010-01-23,6
l,  2010-01-24,6
l,  2010-01-25,6
l,  2010-01-26,7
l,  2010-01-27,7
l,  2010-01-28,8
l,  2010-01-29,8
l,  2010-01-30,8
l,  2010-01-31,8
l,  2010-02-01,8
l,  2010-02-02,8
l,  2010-02-03,8
l,  2010-02-04,8
l,  2010-02-05,9
l,  2010-02-06,9
l,  2010-02-07,9
l,  2010-02-08,9
l,  2010-02-09,10
l,  2010-02-10,10
l,  2010-02-11,10
l,  2010-02-12,9
l,  2010-02-13,9
l,  2010-02-14,3
l,  2010-02-15,3
l,  2010-02-16,3
l,  2010-02-17,3
l,  2010-02-18,3
l,  2010-02-19,3
l,  2010-02-20,4
l,  2010-02-21,5
l,  2010-02-22,5
l,  2010-02-23,5
l,  2010-02-24,6
l,  2010-02-25,6
l,  2010-02-26,6
l,  2010-02-27,7
l,  2010-02-28,7
l,  2010-03-01,7
l,  2010-03-02,7
l,  2010-03-03,7
l,  2010-03-04,7
l,  2010-03-05,7
l,  2010-03-06,7
l,  2010-03-07,7
l,  2010-03-08,7
l,  2010-03-09,7
l,  2010-03-10,7
l,  2010-03-11,7
l,  2010-03-12,7
l,  2010-03-13,8
l,  2010-03-14,8
l,  2010-03-15,9
l,  2010-03-16,9
l,  2010-03-17,9
l,  2010-03-18,10
l,  2010-03-19,10
l,  2010-03-20,10
l,  2010-03-21,6
l,  2010-03-22,6
l,  2010-03-23,6
l,  2010-03-24,6
l,  2010-03-25,6
l,  2010-03-26,7
l,  2010-03-27,7
l,  2010-03-28,9
l,  2010-03-29,5
l,  2010-03-30,5
l,  2010-03-31,5
l,  2010-04-01,5
l,  2010-04-02,5
l,  2010-04-03,5
l,  2010-04-04,5
l,  2010-04-05,5
l,  2010-04-06,5
l,  2010-04-07,5
l,  2010-04-08,5
l,  2010-04-09,6
l,  2010-04-10,8
l,  2010-04-11,8
l,  2010-04-12,8
l,  2010-04-13,8
l,  2010-04-14,8
l,  2010-04-15,8
l,  2010-04-16,8
l,  2010-04-17,8
l,  2010-04-18,8
l,  2010-04-19,8
l,  2010-04-20,8
l,  2010-04-21,8
l,  2010-04-22,8
l,  2010-04-23,8
l,  2010-04-24,9
l,  2010-04-25,9
l,  2010-04-26,9
l,  2010-04-27,10
l,  2010-04-28,10
l,  2010-04-29,10
l,  2010-04-30,11
l,  2010-05-01,11
l,  2010-05-02,11
l,  2010-05-03,11
l,  2010-05-04,11
l,  2010-05-05,14
l,  2010-05-06,14
l,  2010-05-07,14
l,  2010-05-08,15
l,  2010-05-09,15
l,  2010-05-10,15
l,  2010-05-11,15
l,  2010-05-12,15
l,  2010-05-13,16
l,  2010-05-14,16
l,  2010-05-15,16
l,  2010-05-16,16
l,  2010-05-17,16
l,  2010-05-18,16
l,  2010-05-19,17
l,  2010-05-20,17
l,  2010-05-21,17
l,  2010-05-22,17
l,  2010-05-23,17
l,  2010-05-24,18
l,  2010-05-25,18
l,  2010-05-26,18
l,  2010-05-27,18
l,  2010-05-28,19
l,  2010-05-29,21
l,  2010-05-30,24
l,  2010-05-31,24
l,  2010-06-01,24
l,  2010-06-02,24
l,  2010-06-03,24
l,  2010-06-04,24
l,  2010-06-05,24
l,  2010-06-06,25
l,  2010-06-07,25
l,  2010-06-08,23
l,  2010-06-09,23
l,  2010-06-10,23
l,  2010-06-11,24
l,  2010-06-12,24
l,  2010-06-13,24
l,  2010-06-14,24
l,  2010-06-15,24
l,  2010-06-16,24
l,  2010-06-17,24
l,  2010-06-18,24
l,  2010-06-19,24
l,  2010-06-20,20
l,  2010-06-21,20
l,  2010-06-22,21
l,  2010-06-23,22
l,  2010-06-24,22
l,  2010-06-25,22
l,  2010-06-26,22
l,  2010-06-27,22
l,  2010-06-28,22
l,  2010-06-29,22
l,  2010-06-30,22
l,  2010-07-01,22
l,  2010-07-02,22
l,  2010-07-03,22
l,  2010-07-04,22
l,  2010-07-05,22
l,  2010-07-06,22
l,  2010-07-07,23
l,  2010-07-08,23
l,  2010-07-09,24
l,  2010-07-10,24
l,  2010-07-11,24
l,  2010-07-12,24
l,  2010-07-13,24
l,  2010-07-14,24
l,  2010-07-15,25
l,  2010-07-16,26
l,  2010-07-17,26
l,  2010-07-18,26
l,  2010-07-19,26
l,  2010-07-20,26
l,  2010-07-21,26
l,  2010-07-22,26
l,  2010-07-23,26
l,  2010-07-24,26
l,  2010-07-25,26
l,  2010-07-26,26
l,  2010-07-27,26
l,  2010-07-28,26
l,  2010-07-29,26
l,  2010-07-30,26
l,  2010-07-31,26
l,  2010-08-01,26
l,  2010-08-02,26
l,  2010-08-03,26
l,  2010-08-04,27
l,  2010-08-05,27
l,  2010-08-06,27
l,  2010-08-07,27
l,  2010-08-08,27
l,  2010-08-09,27
l,  2010-08-10,27
l,  2010-08-11,27
l,  2010-08-12,27
l,  2010-08-13,27
l,  2010-08-14,27
l,  2010-08-15,27
l,  2010-08-16,27
l,  2010-08-17,27
l,  2010-08-18,27
l,  2010-08-19,27
l,  2010-08-20,27
l,  2010-08-21,27
l,  2010-08-22,27
l,  2010-08-23,28
l,  2010-08-24,28
l,  2010-08-25,28
l,  2010-08-26,28
l,  2010-08-27,28
l,  2010-08-28,28
l,  2010-08-29,28
l,  2010-08-30,28
l,  2010-08-31,28
l,  2010-09-01,31
l,  2010-09-02,31
l,  2010-09-03,31
l,  2010-09-04,31
l,  2010-09-05,31
l,  2010-09-06,31
l,  2010-09-07,31
l,  2010-09-08,31
l,  2010-09-09,32
l,  2010-09-10,32
l,  2010-09-11,32
l,  2010-09-12,31
l,  2010-09-13,31
l,  2010-09-14,32
l,  2010-09-15,33
l,  2010-09-16,33
l,  2010-09-17,33
l,  2010-09-18,32
l,  2010-09-19,32
l,  2010-09-20,32
l,  2010-09-21,32
l,  2010-09-22,32
l,  2010-09-23,32
l,  2010-09-24,32
l,  2010-09-25,32
