Stage,Date,OpenBugs
e,  2008-05-31,60
e,  2008-06-01,60
e,  2008-06-02,62
e,  2008-06-03,63
e,  2008-06-04,64
e,  2008-06-05,66
e,  2008-06-06,67
e,  2008-06-07,71
e,  2008-06-08,71
e,  2008-06-09,71
e,  2008-06-10,74
e,  2008-06-11,77
e,  2008-06-12,78
e,  2008-06-13,80
e,  2008-06-14,81
e,  2008-06-15,81
e,  2008-06-16,82
e,  2008-06-17,83
e,  2008-06-18,82
e,  2008-06-19,82
e,  2008-06-20,82
e,  2008-06-21,81
e,  2008-06-22,81
e,  2008-06-23,81
e,  2008-06-24,83
e,  2008-06-25,83
e,  2008-06-26,83
e,  2008-06-27,83
e,  2008-06-28,83
e,  2008-06-29,83
e,  2008-06-30,83
e,  2008-07-01,83
e,  2008-07-02,83
e,  2008-07-03,84
e,  2008-07-04,84
e,  2008-07-05,84
e,  2008-07-06,84
e,  2008-07-07,84
e,  2008-07-08,84
e,  2008-07-09,85
e,  2008-07-10,85
e,  2008-07-11,86
e,  2008-07-12,86
e,  2008-07-13,86
e,  2008-07-14,86
e,  2008-07-15,89
e,  2008-07-16,90
e,  2008-07-17,90
e,  2008-07-18,92
e,  2008-07-19,93
e,  2008-07-20,95
e,  2008-07-21,95
e,  2008-07-22,95
e,  2008-07-23,95
e,  2008-07-24,97
e,  2008-07-25,98
e,  2008-07-26,98
e,  2008-07-27,98
e,  2008-07-28,99
e,  2008-07-29,99
e,  2008-07-30,99
e,  2008-07-31,99
e,  2008-08-01,100
e,  2008-08-02,100
e,  2008-08-03,100
e,  2008-08-04,102
e,  2008-08-05,103
e,  2008-08-06,105
e,  2008-08-07,106
e,  2008-08-08,106
e,  2008-08-09,105
e,  2008-08-10,105
e,  2008-08-11,105
l,2010-02-01,0
l,  2010-02-02,-1
l,  2010-02-03,1
l,  2010-02-04,2
l,  2010-02-05,3
l,  2010-02-06,3
l,  2010-02-07,3
l,  2010-02-08,3
l,  2010-02-09,3
l,  2010-02-10,3
l,  2010-02-11,3
l,  2010-02-12,3
l,  2010-02-13,3
l,  2010-02-14,3
l,  2010-02-15,3
l,  2010-02-16,3
l,  2010-02-17,3
l,  2010-02-18,4
l,  2010-02-19,4
l,  2010-02-20,3
l,  2010-02-21,3
l,  2010-02-22,3
l,  2010-02-23,3
l,  2010-02-24,2
l,  2010-02-25,2
l,  2010-02-26,2
l,  2010-02-27,2
l,  2010-02-28,2
l,  2010-03-01,3
l,  2010-03-02,3
l,  2010-03-03,3
l,  2010-03-04,3
l,  2010-03-05,2
l,  2010-03-06,3
l,  2010-03-07,2
l,  2010-03-08,2
l,  2010-03-09,2
l,  2010-03-10,3
l,  2010-03-11,3
l,  2010-03-12,6
l,  2010-03-13,7
l,  2010-03-14,6
l,  2010-03-15,6
l,  2010-03-16,6
l,  2010-03-17,6
l,  2010-03-18,6
l,  2010-03-19,5
l,  2010-03-20,5
l,  2010-03-21,7
l,  2010-03-22,6
l,  2010-03-23,7
l,  2010-03-24,8
l,  2010-03-25,7
l,  2010-03-26,7
l,  2010-03-27,4
l,  2010-03-28,4
l,  2010-03-29,4
l,  2010-03-30,5
l,  2010-03-31,7
l,  2010-04-01,9
l,  2010-04-02,9
l,  2010-04-03,9
l,  2010-04-04,9
l,  2010-04-05,9
l,  2010-04-06,8
l,  2010-04-07,8
l,  2010-04-08,11
l,  2010-04-09,11
l,  2010-04-10,12
l,  2010-04-11,13
l,  2010-04-12,13
l,  2010-04-13,13
l,  2010-04-14,14
l,  2010-04-15,15
l,  2010-04-16,15
l,  2010-04-17,15
l,  2010-04-18,16
l,  2010-04-19,16
l,  2010-04-20,15
l,  2010-04-21,14
l,  2010-04-22,14
l,  2010-04-23,15
l,  2010-04-24,17
l,  2010-04-25,17
l,  2010-04-26,18
l,  2010-04-27,18
l,  2010-04-28,17
l,  2010-04-29,18
l,  2010-04-30,18
l,  2010-05-01,17
l,  2010-05-02,18
l,  2010-05-03,20
l,  2010-05-04,21
l,  2010-05-05,22
l,  2010-05-06,20
l,  2010-05-07,19
l,  2010-05-08,19
l,  2010-05-09,19
l,  2010-05-10,19
l,  2010-05-11,19
l,  2010-05-12,20
l,  2010-05-13,19
l,  2010-05-14,20
l,  2010-05-15,19
l,  2010-05-16,19
l,  2010-05-17,19
l,  2010-05-18,22
l,  2010-05-19,23
l,  2010-05-20,23
l,  2010-05-21,21
l,  2010-05-22,20
l,  2010-05-23,20
l,  2010-05-24,19
l,  2010-05-25,19
l,  2010-05-26,19
l,  2010-05-27,19
l,  2010-05-28,19
l,  2010-05-29,19
l,  2010-05-30,18
l,  2010-05-31,17
l,  2010-06-01,17
l,  2010-06-02,16
l,  2010-06-03,16
l,  2010-06-04,16
l,  2010-06-05,16
l,  2010-06-06,16
l,  2010-06-07,16
l,  2010-06-08,16
l,  2010-06-09,19
l,  2010-06-10,18
l,  2010-06-11,19
l,  2010-06-12,19
l,  2010-06-13,19
l,  2010-06-14,20
l,  2010-06-15,19
l,  2010-06-16,18
l,  2010-06-17,18
l,  2010-06-18,18
l,  2010-06-19,18
l,  2010-06-20,18
l,  2010-06-21,18
l,  2010-06-22,18
l,  2010-06-23,19
l,  2010-06-24,19
l,  2010-06-25,19
l,  2010-06-26,18
l,  2010-06-27,18
l,  2010-06-28,18
l,  2010-06-29,18
l,  2010-06-30,18
l,  2010-07-01,19
l,  2010-07-02,19
l,  2010-07-03,19
l,  2010-07-04,19
l,  2010-07-05,18
l,  2010-07-06,18
l,  2010-07-07,18
l,  2010-07-08,20
l,  2010-07-09,21
l,  2010-07-10,22
l,  2010-07-11,22
l,  2010-07-12,21
l,  2010-07-13,22
l,  2010-07-14,23
l,  2010-07-15,23
l,  2010-07-16,23
l,  2010-07-17,24
l,  2010-07-18,25
l,  2010-07-19,25
l,  2010-07-20,26
l,  2010-07-21,26
l,  2010-07-22,26
l,  2010-07-23,26
l,  2010-07-24,27
l,  2010-07-25,28
l,  2010-07-26,28
l,  2010-07-27,28
l,  2010-07-28,29
l,  2010-07-29,29
l,  2010-07-30,29
l,  2010-07-31,30
l,  2010-08-01,29
l,  2010-08-02,29
l,  2010-08-03,29
l,  2010-08-04,29
l,  2010-08-05,30
l,  2010-08-06,30
l,  2010-08-07,30
l,  2010-08-08,30
l,  2010-08-09,30
l,  2010-08-10,30
l,  2010-08-11,30
l,  2010-08-12,30
l,  2010-08-13,30
l,  2010-08-14,30
l,  2010-08-15,30
l,  2010-08-16,29
l,  2010-08-17,29
l,  2010-08-18,30
l,  2010-08-19,30
l,  2010-08-20,31
l,  2010-08-21,31
l,  2010-08-22,31
l,  2010-08-23,31
l,  2010-08-24,31
l,  2010-08-25,31
l,  2010-08-26,31
l,  2010-08-27,31
l,  2010-08-28,31
l,  2010-08-29,31
l,  2010-08-30,31
l,  2010-08-31,31
l,  2010-09-01,31
l,  2010-09-02,31
l,  2010-09-03,31
l,  2010-09-04,32
l,  2010-09-05,32
l,  2010-09-06,32
l,  2010-09-07,32
l,  2010-09-08,32
l,  2010-09-09,33
l,  2010-09-10,33
l,  2010-09-11,35
l,  2010-09-12,36
l,  2010-09-13,37
l,  2010-09-14,36
l,  2010-09-15,36
l,  2010-09-16,36
l,  2010-09-17,36
l,  2010-09-18,36
l,  2010-09-19,37
l,  2010-09-20,37
l,  2010-09-21,37
l,  2010-09-22,37
l,  2010-09-23,37
l,  2010-09-24,35
l,  2010-09-25,35
l,  2010-09-26,36
l,  2010-09-27,36
l,  2010-09-28,36
l,  2010-09-29,36
l,  2010-09-30,37
l,  2010-10-01,37
l,  2010-10-02,37
l,  2010-10-03,37
l,  2010-10-04,38
l,  2010-10-05,38
l,  2010-10-06,38
l,  2010-10-07,38
l,  2010-10-08,38
l,  2010-10-09,38
l,  2010-10-10,38
l,  2010-10-11,38
l,  2010-10-12,38
l,  2010-10-13,38
l,  2010-10-14,38
l,  2010-10-15,39
l,  2010-10-16,39
l,  2010-10-17,40
l,  2010-10-18,40
l,  2010-10-19,39
l,  2010-10-20,39
l,  2010-10-21,38
l,  2010-10-22,38
l,  2010-10-23,40
l,  2010-10-24,41
l,  2010-10-25,41
l,  2010-10-26,41
l,  2010-10-27,42
l,  2010-10-28,42
l,  2010-10-29,42
l,  2010-10-30,42
