Stage,Date,OpenBugs
e,  2007-08-11,56
e,  2007-08-12,56
e,  2007-08-13,56
e,  2007-08-14,57
e,  2007-08-15,57
e,  2007-08-16,57
e,  2007-08-17,57
e,  2007-08-18,57
e,  2007-08-19,57
e,  2007-08-20,57
e,  2007-08-21,58
e,  2007-08-22,58
e,  2007-08-23,58
e,  2007-08-24,60
e,  2007-08-25,60
e,  2007-08-26,60
e,  2007-08-27,54
e,  2007-08-28,54
e,  2007-08-29,54
e,  2007-08-30,55
e,  2007-08-31,55
e,  2007-09-01,55
e,  2007-09-02,55
e,  2007-09-03,55
e,  2007-09-04,55
e,  2007-09-05,55
e,  2007-09-06,55
e,  2007-09-07,55
e,  2007-09-08,55
e,  2007-09-09,54
e,  2007-09-10,54
e,  2007-09-11,53
l,  2010-03-14,0
l,  2010-03-15,0
l,  2010-03-16,0
l,  2010-03-17,0
l,  2010-03-18,0
l,  2010-03-19,0
l,  2010-03-20,0
l,  2010-03-21,0
l,  2010-03-22,0
l,  2010-03-23,0
l,  2010-03-24,0
l,  2010-03-25,0
l,  2010-03-26,0
l,  2010-03-27,0
l,  2010-03-28,0
l,  2010-03-29,0
l,  2010-03-30,0
l,  2010-03-31,0
l,  2010-04-01,0
l,  2010-04-02,0
l,  2010-04-03,0
l,  2010-04-04,0
l,  2010-04-05,0
l,  2010-04-06,1
l,  2010-04-07,1
l,  2010-04-08,1
l,  2010-04-09,1
l,  2010-04-10,1
l,  2010-04-11,1
l,  2010-04-12,1
l,  2010-04-13,1
l,  2010-04-14,1
l,  2010-04-15,1
l,  2010-04-16,1
l,  2010-04-17,1
l,  2010-04-18,1
l,  2010-04-19,1
l,  2010-04-20,1
l,  2010-04-21,1
l,  2010-04-22,1
l,  2010-04-23,1
l,  2010-04-24,1
l,  2010-04-25,1
l,  2010-04-26,1
l,  2010-04-27,1
l,  2010-04-28,1
l,  2010-04-29,3
l,  2010-04-30,4
l,  2010-05-01,4
l,  2010-05-02,4
l,  2010-05-03,4
l,  2010-05-04,4
l,  2010-05-05,4
l,  2010-05-06,4
l,  2010-05-07,4
l,  2010-05-08,4
l,  2010-05-09,4
l,  2010-05-10,4
l,  2010-05-11,4
l,  2010-05-12,4
l,  2010-05-13,4
l,  2010-05-14,4
l,  2010-05-15,4
l,  2010-05-16,4
l,  2010-05-17,4
l,  2010-05-18,4
l,  2010-05-19,4
l,  2010-05-20,4
l,  2010-05-21,4
l,  2010-05-22,3
l,  2010-05-23,3
l,  2010-05-24,3
l,  2010-05-25,3
l,  2010-05-26,3
l,  2010-05-27,3
l,  2010-05-28,3
l,  2010-05-29,3
l,  2010-05-30,3
l,  2010-05-31,3
l,  2010-06-01,3
l,  2010-06-02,3
l,  2010-06-03,3
l,  2010-06-04,3
l,  2010-06-05,3
l,  2010-06-06,3
l,  2010-06-07,3
l,  2010-06-08,3
l,  2010-06-09,3
l,  2010-06-10,3
l,  2010-06-11,3
l,  2010-06-12,3
l,  2010-06-13,3
l,  2010-06-14,3
l,  2010-06-15,3
l,  2010-06-16,3
l,  2010-06-17,3
l,  2010-06-18,3
l,  2010-06-19,3
l,  2010-06-20,4
l,  2010-06-21,4
l,  2010-06-22,4
l,  2010-06-23,4
l,  2010-06-24,4
l,  2010-06-25,4
l,  2010-06-26,4
l,  2010-06-27,4
l,  2010-06-28,4
l,  2010-06-29,4
l,  2010-06-30,4
l,  2010-07-01,4
l,  2010-07-02,4
l,  2010-07-03,4
l,  2010-07-04,4
l,  2010-07-05,5
l,  2010-07-06,5
l,  2010-07-07,6
l,  2010-07-08,5
l,  2010-07-09,5
l,  2010-07-10,5
l,  2010-07-11,5
l,  2010-07-12,5
l,  2010-07-13,5
l,  2010-07-14,5
l,  2010-07-15,5
l,  2010-07-16,5
l,  2010-07-17,5
l,  2010-07-18,6
l,  2010-07-19,6
l,  2010-07-20,7
l,  2010-07-21,7
l,  2010-07-22,7
l,  2010-07-23,7
l,  2010-07-24,7
l,  2010-07-25,7
l,  2010-07-26,7
l,  2010-07-27,7
l,  2010-07-28,7
l,  2010-07-29,7
l,  2010-07-30,7
l,  2010-07-31,7
l,  2010-08-01,7
l,  2010-08-02,7
l,  2010-08-03,7
l,  2010-08-04,7
l,  2010-08-05,7
l,  2010-08-06,8
l,  2010-08-07,8
l,  2010-08-08,8
l,  2010-08-09,8
l,  2010-08-10,8
l,  2010-08-11,9
l,  2010-08-12,9
l,  2010-08-13,10
l,  2010-08-14,10
l,  2010-08-15,10
l,  2010-08-16,10
l,  2010-08-17,10
l,  2010-08-18,11
l,  2010-08-19,11
l,  2010-08-20,11
l,  2010-08-21,11
l,  2010-08-22,11
l,  2010-08-23,9
