Stage,Date,OpenBugs
l,  2009-11-29,5
l,  2009-11-30,5
l,  2009-12-01,6
l,  2009-12-02,8
l,  2009-12-03,9
l,  2009-12-04,9
l,  2009-12-05,9
l,  2009-12-06,9
l,  2009-12-07,9
l,  2009-12-08,7
l,  2009-12-09,7
l,  2009-12-10,7
l,  2009-12-11,7
l,  2009-12-12,8
l,  2009-12-13,9
l,  2009-12-14,9
l,  2009-12-15,9
l,  2009-12-16,9
l,  2009-12-17,9
l,  2009-12-18,9
l,  2009-12-19,9
l,  2009-12-20,9
l,  2009-12-21,9
l,  2009-12-22,9
l,  2009-12-23,9
l,  2009-12-24,8
l,  2009-12-25,8
l,  2009-12-26,8
l,  2009-12-27,8
l,  2009-12-28,8
l,  2009-12-29,9
l,  2009-12-30,9
l,  2009-12-31,7
l,  2010-01-01,7
l,  2010-01-02,7
l,  2010-01-03,7
l,  2010-01-04,9
l,  2010-01-05,9
l,  2010-01-06,8
l,  2010-01-07,8
l,  2010-01-08,10
l,  2010-01-09,10
l,  2010-01-10,11
l,  2010-01-11,11
l,  2010-01-12,11
l,  2010-01-13,11
l,  2010-01-14,12
l,  2010-01-15,13
l,  2010-01-16,13
l,  2010-01-17,17
l,  2010-01-18,16
l,  2010-01-19,15
l,  2010-01-20,15
l,  2010-01-21,16
l,  2010-01-22,16
l,  2010-01-23,14
l,  2010-01-24,14
l,  2010-01-25,14
l,  2010-01-26,15
l,  2010-01-27,15
l,  2010-01-28,15
l,  2010-01-29,17
l,  2010-01-30,15
l,  2010-01-31,16
l,  2010-02-01,16
l,  2010-02-02,16
l,  2010-02-03,16
l,  2010-02-04,16
l,  2010-02-05,16
l,  2010-02-06,16
l,  2010-02-07,16
l,  2010-02-08,16
l,  2010-02-09,16
l,  2010-02-10,17
l,  2010-02-11,17
l,  2010-02-12,17
l,  2010-02-13,18
l,  2010-02-14,18
l,  2010-02-15,18
l,  2010-02-16,19
l,  2010-02-17,20
l,  2010-02-18,20
l,  2010-02-19,21
l,  2010-02-20,21
l,  2010-02-21,22
l,  2010-02-22,23
l,  2010-02-23,22
l,  2010-02-24,23
l,  2010-02-25,23
l,  2010-02-26,24
l,  2010-02-27,25
l,  2010-02-28,24
l,  2010-03-01,24
l,  2010-03-02,29
l,  2010-03-03,26
l,  2010-03-04,26
l,  2010-03-05,26
l,  2010-03-06,23
l,  2010-03-07,23
l,  2010-03-08,23
l,  2010-03-09,23
l,  2010-03-10,23
l,  2010-03-11,23
l,  2010-03-12,24
l,  2010-03-13,23
l,  2010-03-14,23
l,  2010-03-15,23
l,  2010-03-16,24
l,  2010-03-17,24
l,  2010-03-18,24
l,  2010-03-19,23
l,  2010-03-20,23
l,  2010-03-21,23
l,  2010-03-22,23
l,  2010-03-23,24
l,  2010-03-24,25
l,  2010-03-25,27
l,  2010-03-26,26
l,  2010-03-27,25
l,  2010-03-28,25
l,  2010-03-29,25
l,  2010-03-30,27
l,  2010-03-31,27
l,  2010-04-01,28
l,  2010-04-02,29
l,  2010-04-03,29
l,  2010-04-04,29
l,  2010-04-05,29
l,  2010-04-06,29
l,  2010-04-07,29
l,  2010-04-08,28
l,  2010-04-09,29
l,  2010-04-10,30
l,  2010-04-11,30
l,  2010-04-12,30
l,  2010-04-13,30
l,  2010-04-14,30
l,  2010-04-15,30
l,  2010-04-16,30
l,  2010-04-17,30
l,  2010-04-18,30
l,  2010-04-19,30
l,  2010-04-20,30
l,  2010-04-21,30
l,  2010-04-22,31
l,  2010-04-23,32
l,  2010-04-24,31
l,  2010-04-25,31
l,  2010-04-26,31
l,  2010-04-27,30
l,  2010-04-28,30
l,  2010-04-29,30
l,  2010-04-30,31
l,  2010-05-01,29
l,  2010-05-02,29
l,  2010-05-03,29
l,  2010-05-04,29
l,  2010-05-05,27
l,  2010-05-06,27
l,  2010-05-07,28
l,  2010-05-08,29
l,  2010-05-09,29
l,  2010-05-10,29
l,  2010-05-11,30
l,  2010-05-12,29
l,  2010-05-13,30
l,  2010-05-14,30
l,  2010-05-15,30
