Stage,Date,OpenBugs
e,  2007-08-08,76
e,  2007-08-09,76
e,  2007-08-10,77
e,  2007-08-11,77
e,  2007-08-12,77
e,  2007-08-13,77
e,  2007-08-14,78
e,  2007-08-15,78
e,  2007-08-16,78
e,  2007-08-17,78
e,  2007-08-18,78
e,  2007-08-19,78
e,  2007-08-20,78
e,  2007-08-21,78
e,  2007-08-22,83
e,  2007-08-23,83
e,  2007-08-24,83
e,  2007-08-25,83
e,  2007-08-26,83
e,  2007-08-27,83
e,  2007-08-28,83
e,  2007-08-29,85
e,  2007-08-30,86
e,  2007-08-31,86
e,  2007-09-01,86
e,  2007-09-02,86
e,  2007-09-03,86
e,  2007-09-04,86
e,  2007-09-05,86
e,  2007-09-06,86
e,  2007-09-07,94
e,  2007-09-08,94
e,  2007-09-09,94
e,  2007-09-10,94
e,  2007-09-11,94
e,  2007-09-12,94
e,  2007-09-13,94
e,  2007-09-14,98
e,  2007-09-15,98
e,  2007-09-16,99
e,  2007-09-17,99
e,  2007-09-18,99
e,  2007-09-19,99
e,  2007-09-20,99
e,  2007-09-21,99
e,  2007-09-22,99
e,  2007-09-23,99
e,  2007-09-24,100
e,  2007-09-25,100
e,  2007-09-26,100
e,  2007-09-27,101
e,  2007-09-28,101
e,  2007-09-29,101
e,  2007-09-30,101
e,  2007-10-01,101
e,  2007-10-02,101
e,  2007-10-03,101
e,  2007-10-04,101
e,  2007-10-05,101
e,  2007-10-06,101
e,  2007-10-07,101
e,  2007-10-08,101
e,  2007-10-09,101
e,  2007-10-10,101
e,  2007-10-11,101
e,  2007-10-12,101
e,  2007-10-13,101
e,  2007-10-14,101
e,  2007-10-15,101
e,  2007-10-16,102
e,  2007-10-17,102
e,  2007-10-18,102
e,  2007-10-19,102
e,  2007-10-20,102
e,  2007-10-21,102
e,  2007-10-22,102
e,  2007-10-23,102
e,  2007-10-24,102
e,  2007-10-25,103
e,  2007-10-26,106
e,  2007-10-27,106
e,  2007-10-28,106
e,  2007-10-29,106
e,  2007-10-30,107
e,  2007-10-31,107
e,  2007-11-01,107
e,  2007-11-02,107
e,  2007-11-03,107
e,  2007-11-04,107
e,  2007-11-05,107
e,  2007-11-06,107
e,  2007-11-07,107
e,  2007-11-08,107
e,  2007-11-09,107
e,  2007-11-10,106
e,  2007-11-11,106
e,  2007-11-12,107
e,  2007-11-13,107
e,  2007-11-14,107
e,  2007-11-15,108
e,  2007-11-16,108
e,  2007-11-17,108
e,  2007-11-18,108
e,  2007-11-19,108
e,  2007-11-20,109
e,  2007-11-21,109
e,  2007-11-22,109
e,  2007-11-23,110
e,  2007-11-24,111
e,  2007-11-25,111
e,  2007-11-26,111
e,  2007-11-27,111
e,  2007-11-28,112
e,  2007-11-29,113
e,  2007-11-30,114
e,  2007-12-01,114
e,  2007-12-02,114
e,  2007-12-03,114
e,  2007-12-04,114
e,  2007-12-05,114
e,  2007-12-06,114
e,  2007-12-07,115
e,  2007-12-08,115
e,  2007-12-09,115
e,  2007-12-10,115
e,  2007-12-11,115
e,  2007-12-12,116
e,  2007-12-13,116
e,  2007-12-14,116
e,  2007-12-15,116
e,  2007-12-16,116
e,  2007-12-17,116
e,  2007-12-18,116
e,  2007-12-19,116
e,  2007-12-20,116
e,  2007-12-21,119
e,  2007-12-22,119
e,  2007-12-23,120
e,  2007-12-24,124
e,  2007-12-25,128
e,  2007-12-26,128
e,  2007-12-27,130
e,  2007-12-28,130
e,  2007-12-29,129
e,  2007-12-30,130
e,  2007-12-31,132
e,  2008-01-01,132
e,  2008-01-02,130
e,  2008-01-03,130
e,  2008-01-04,131
e,  2008-01-05,131
e,  2008-01-06,131
e,  2008-01-07,131
e,  2008-01-08,132
e,  2008-01-09,132
e,  2008-01-10,132
e,  2008-01-11,135
e,  2008-01-12,135
e,  2008-01-13,135
e,  2008-01-14,135
e,  2008-01-15,135
e,  2008-01-16,135
e,  2008-01-17,136
e,  2008-01-18,138
e,  2008-01-19,139
e,  2008-01-20,139
e,  2008-01-21,139
e,  2008-01-22,139
e,  2008-01-23,139
e,  2008-01-24,141
e,  2008-01-25,141
e,  2008-01-26,141
e,  2008-01-27,141
e,  2008-01-28,141
e,  2008-01-29,142
e,  2008-01-30,143
e,  2008-01-31,144
e,  2008-02-01,144
l,2010-03-01,0
l,  2010-03-02,0
l,  2010-03-03,0
l,  2010-03-04,2
l,  2010-03-05,4
l,  2010-03-06,3
l,  2010-03-07,6
l,  2010-03-08,6
l,  2010-03-09,6
l,  2010-03-10,6
l,  2010-03-11,7
l,  2010-03-12,7
l,  2010-03-13,7
l,  2010-03-14,6
l,  2010-03-15,7
l,  2010-03-16,7
l,  2010-03-17,7
l,  2010-03-18,7
l,  2010-03-19,7
l,  2010-03-20,7
l,  2010-03-21,7
l,  2010-03-22,7
l,  2010-03-23,8
l,  2010-03-24,9
l,  2010-03-25,10
l,  2010-03-26,10
l,  2010-03-27,10
l,  2010-03-28,10
l,  2010-03-29,10
l,  2010-03-30,10
l,  2010-03-31,10
l,  2010-04-01,10
l,  2010-04-02,10
l,  2010-04-03,9
l,  2010-04-04,9
l,  2010-04-05,9
l,  2010-04-06,9
l,  2010-04-07,9
l,  2010-04-08,10
l,  2010-04-09,10
l,  2010-04-10,11
l,  2010-04-11,11
l,  2010-04-12,11
l,  2010-04-13,11
l,  2010-04-14,11
l,  2010-04-15,11
l,  2010-04-16,11
l,  2010-04-17,11
l,  2010-04-18,11
l,  2010-04-19,18
l,  2010-04-20,18
l,  2010-04-21,22
l,  2010-04-22,22
l,  2010-04-23,22
l,  2010-04-24,22
l,  2010-04-25,22
l,  2010-04-26,22
l,  2010-04-27,22
l,  2010-04-28,22
l,  2010-04-29,24
l,  2010-04-30,24
l,  2010-05-01,24
l,  2010-05-02,24
l,  2010-05-03,24
l,  2010-05-04,24
l,  2010-05-05,25
l,  2010-05-06,27
l,  2010-05-07,29
l,  2010-05-08,29
l,  2010-05-09,29
l,  2010-05-10,29
l,  2010-05-11,30
l,  2010-05-12,30
l,  2010-05-13,30
l,  2010-05-14,30
l,  2010-05-15,31
l,  2010-05-16,31
l,  2010-05-17,31
l,  2010-05-18,31
l,  2010-05-19,34
l,  2010-05-20,35
l,  2010-05-21,35
l,  2010-05-22,35
l,  2010-05-23,35
l,  2010-05-24,35
l,  2010-05-25,36
l,  2010-05-26,36
l,  2010-05-27,36
l,  2010-05-28,36
l,  2010-05-29,37
l,  2010-05-30,37
l,  2010-05-31,37
l,  2010-06-01,37
l,  2010-06-02,38
l,  2010-06-03,37
l,  2010-06-04,37
l,  2010-06-05,37
l,  2010-06-06,37
l,  2010-06-07,38
l,  2010-06-08,39
l,  2010-06-09,39
l,  2010-06-10,40
l,  2010-06-11,40
l,  2010-06-12,40
l,  2010-06-13,40
l,  2010-06-14,40
l,  2010-06-15,44
l,  2010-06-16,43
l,  2010-06-17,43
l,  2010-06-18,43
l,  2010-06-19,45
l,  2010-06-20,45
l,  2010-06-21,45
l,  2010-06-22,45
l,  2010-06-23,46
l,  2010-06-24,46
l,  2010-06-25,46
l,  2010-06-26,46
l,  2010-06-27,48
l,  2010-06-28,47
l,  2010-06-29,47
l,  2010-06-30,50
l,  2010-07-01,50
l,  2010-07-02,50
l,  2010-07-03,51
l,  2010-07-04,51
l,  2010-07-05,51
l,  2010-07-06,51
l,  2010-07-07,51
l,  2010-07-08,52
l,  2010-07-09,53
l,  2010-07-10,53
l,  2010-07-11,53
l,  2010-07-12,53
l,  2010-07-13,53
l,  2010-07-14,54
l,  2010-07-15,55
l,  2010-07-16,55
l,  2010-07-17,58
l,  2010-07-18,58
l,  2010-07-19,57
l,  2010-07-20,58
l,  2010-07-21,58
l,  2010-07-22,58
l,  2010-07-23,58
l,  2010-07-24,61
l,  2010-07-25,61
l,  2010-07-26,61
l,  2010-07-27,61
l,  2010-07-28,61
l,  2010-07-29,61
l,  2010-07-30,61
l,  2010-07-31,61
l,  2010-08-01,61
l,  2010-08-02,61
l,  2010-08-03,61
l,  2010-08-04,61
l,  2010-08-05,61
l,  2010-08-06,61
l,  2010-08-07,61
l,  2010-08-08,61
l,  2010-08-09,61
l,  2010-08-10,61
l,  2010-08-11,61
l,  2010-08-12,61
l,  2010-08-13,61
l,  2010-08-14,61
l,  2010-08-15,61
l,  2010-08-16,61
l,  2010-08-17,61
l,  2010-08-18,61
l,  2010-08-19,61
l,  2010-08-20,61
l,  2010-08-21,61
l,  2010-08-22,61
l,  2010-08-23,62
l,  2010-08-24,64
l,  2010-08-25,65
l,  2010-08-26,66
l,  2010-08-27,66
l,  2010-08-28,66
l,  2010-08-29,66
l,  2010-08-30,66
l,  2010-08-31,66
l,  2010-09-01,66
l,  2010-09-02,66
l,  2010-09-03,67
l,  2010-09-04,68
l,  2010-09-05,68
l,  2010-09-06,68
l,  2010-09-07,68
l,  2010-09-08,69
l,  2010-09-09,69
l,  2010-09-10,69
l,  2010-09-11,69
l,  2010-09-12,69
l,  2010-09-13,70
l,  2010-09-14,70
l,  2010-09-15,70
l,  2010-09-16,70
l,  2010-09-17,70
l,  2010-09-18,69
l,  2010-09-19,69
l,  2010-09-20,69
l,  2010-09-21,69
l,  2010-09-22,69
l,  2010-09-23,71
l,  2010-09-24,71
l,  2010-09-25,71
l,  2010-09-26,71
l,  2010-09-27,71
l,  2010-09-28,72
l,  2010-09-29,73
l,  2010-09-30,73
l,  2010-10-01,75
l,  2010-10-02,75
l,  2010-10-03,75
l,  2010-10-04,77
l,  2010-10-05,85
l,  2010-10-06,85
l,  2010-10-07,85
l,  2010-10-08,85
l,  2010-10-09,85
l,  2010-10-10,85
l,  2010-10-11,86
l,  2010-10-12,87
l,  2010-10-13,88
l,  2010-10-14,89
l,  2010-10-15,90
l,  2010-10-16,90
l,  2010-10-17,90
l,  2010-10-18,90
l,  2010-10-19,90
l,  2010-10-20,90
l,  2010-10-21,90
l,  2010-10-22,91
l,  2010-10-23,91
l,  2010-10-24,91
l,  2010-10-25,92
l,  2010-10-26,95
l,  2010-10-27,97
l,  2010-10-28,98
l,  2010-10-29,99
l,  2010-10-30,100
l,  2010-10-31,100
l,  2010-11-01,100
l,  2010-11-02,100
l,  2010-11-03,101
l,  2010-11-04,102
l,  2010-11-05,104
l,  2010-11-06,104
l,  2010-11-07,104
l,  2010-11-08,104
l,  2010-11-09,104
l,  2010-11-10,105
l,  2010-11-11,105
l,  2010-11-12,105
l,  2010-11-13,105
l,  2010-11-14,105
l,  2010-11-15,105
l,  2010-11-16,105
l,  2010-11-17,105
l,  2010-11-18,105
l,  2010-11-19,105
l,  2010-11-20,105
l,  2010-11-21,105
l,  2010-11-22,105
l,  2010-11-23,106
l,  2010-11-24,106
l,  2010-11-25,106
l,  2010-11-26,108
l,  2010-11-27,108
l,  2010-11-28,108
l,  2010-11-29,108
l,  2010-11-30,108
l,  2010-12-01,108
l,  2010-12-02,110
l,  2010-12-03,111
l,  2010-12-04,111
l,  2010-12-05,111
l,  2010-12-06,111
l,  2010-12-07,111
l,  2010-12-08,111
l,  2010-12-09,111
l,  2010-12-10,112
l,  2010-12-11,113
l,  2010-12-12,113
l,  2010-12-13,113
l,  2010-12-14,113
l,  2010-12-15,113
l,  2010-12-16,113
l,  2010-12-17,113
l,  2010-12-18,114
l,  2010-12-19,114
l,  2010-12-20,114
l,  2010-12-21,115
l,  2010-12-22,115
l,  2010-12-23,115
l,  2010-12-24,115
l,  2010-12-25,115
l,  2010-12-26,115
l,  2010-12-27,115
l,  2010-12-28,115
l,  2010-12-29,115
l,  2010-12-30,115
l,  2010-12-31,115
l,  2011-01-01,115
l,  2011-01-02,115
l,  2011-01-03,115
l,  2011-01-04,114
l,  2011-01-05,115
l,  2011-01-06,116
l,  2011-01-07,116
l,  2011-01-08,118
l,  2011-01-09,123
l,  2011-01-10,123
l,  2011-01-11,123
l,  2011-01-12,123
l,  2011-01-13,123
l,  2011-01-14,123
l,  2011-01-15,123
l,  2011-01-16,123
l,  2011-01-17,123
l,  2011-01-18,123
l,  2011-01-19,125
l,  2011-01-20,126
l,  2011-01-21,127
l,  2011-01-22,127
l,  2011-01-23,128
l,  2011-01-24,128
l,  2011-01-25,128
l,  2011-01-26,128
l,  2011-01-27,129
l,  2011-01-28,132
l,  2011-01-29,132
l,  2011-01-30,132
l,  2011-01-31,132
l,  2011-02-01,132
