Stage,Date,OpenBugs
e,  2006-05-15,36
e,  2006-05-16,36
e,  2006-05-17,36
e,  2006-05-18,36
e,  2006-05-19,37
e,  2006-05-20,36
e,  2006-05-21,36
e,  2006-05-22,36
e,  2006-05-23,37
e,  2006-05-24,37
e,  2006-05-25,37
e,  2006-05-26,36
e,  2006-05-27,36
e,  2006-05-28,36
e,  2006-05-29,36
e,  2006-05-30,36
e,  2006-05-31,36
e,  2006-06-01,38
e,  2006-06-02,37
e,  2006-06-03,38
e,  2006-06-04,38
e,  2006-06-05,38
e,  2006-06-06,38
e,  2006-06-07,37
e,  2006-06-08,36
e,  2006-06-09,36
e,  2006-06-10,36
e,  2006-06-11,37
e,  2006-06-12,38
e,  2006-06-13,39
e,  2006-06-14,38
e,  2006-06-15,38
e,  2006-06-16,38
e,  2006-06-17,38
e,  2006-06-18,38
e,  2006-06-19,38
e,  2006-06-20,41
e,  2006-06-21,39
e,  2006-06-22,40
e,  2006-06-23,41
e,  2006-06-24,41
e,  2006-06-25,41
e,  2006-06-26,40
e,  2006-06-27,40
e,  2006-06-28,41
e,  2006-06-29,41
e,  2006-06-30,41
e,  2006-07-01,41
e,  2006-07-02,41
e,  2006-07-03,41
e,  2006-07-04,41
e,  2006-07-05,42
e,  2006-07-06,44
e,  2006-07-07,44
e,  2006-07-08,44
e,  2006-07-09,44
e,  2006-07-10,41
e,  2006-07-11,40
e,  2006-07-12,40
e,  2006-07-13,40
e,  2006-07-14,41
e,  2006-07-15,41
e,  2006-07-16,41
e,  2006-07-17,42
e,  2006-07-18,42
e,  2006-07-19,42
e,  2006-07-20,45
e,  2006-07-21,43
e,  2006-07-22,43
e,  2006-07-23,43
e,  2006-07-24,41
e,  2006-07-25,41
e,  2006-07-26,43
e,  2006-07-27,44
e,  2006-07-28,43
e,  2006-07-29,43
e,  2006-07-30,43
e,  2006-07-31,43
e,  2006-08-01,44
e,  2006-08-02,41
e,  2006-08-03,41
e,  2006-08-04,41
e,  2006-08-05,41
e,  2006-08-06,41
e,  2006-08-07,41
e,  2006-08-08,41
e,  2006-08-09,41
e,  2006-08-10,41
e,  2006-08-11,41
e,  2006-08-12,42
e,  2006-08-13,42
e,  2006-08-14,42
e,  2006-08-15,42
e,  2006-08-16,42
e,  2006-08-17,45
e,  2006-08-18,43
e,  2006-08-19,44
e,  2006-08-20,44
e,  2006-08-21,44
e,  2006-08-22,43
e,  2006-08-23,43
e,  2006-08-24,43
e,  2006-08-25,43
e,  2006-08-26,43
e,  2006-08-27,43
e,  2006-08-28,43
e,  2006-08-29,43
e,  2006-08-30,43
e,  2006-08-31,45
e,  2006-09-01,45
e,  2006-09-02,45
e,  2006-09-03,45
e,  2006-09-04,45
e,  2006-09-05,45
e,  2006-09-06,45
e,  2006-09-07,46
e,  2006-09-08,47
e,  2006-09-09,48
e,  2006-09-10,48
e,  2006-09-11,45
e,  2006-09-12,50
e,  2006-09-13,51
e,  2006-09-14,52
e,  2006-09-15,52
e,  2006-09-16,51
e,  2006-09-17,52
e,  2006-09-18,53
e,  2006-09-19,53
e,  2006-09-20,54
e,  2006-09-21,55
e,  2006-09-22,55
e,  2006-09-23,56
e,  2006-09-24,56
e,  2006-09-25,56
e,  2006-09-26,56
e,  2006-09-27,56
e,  2006-09-28,56
e,  2006-09-29,56
e,  2006-09-30,56
e,  2006-10-01,56
e,  2006-10-02,56
e,  2006-10-03,57
e,  2006-10-04,58
e,  2006-10-05,59
e,  2006-10-06,58
e,  2006-10-07,61
e,  2006-10-08,61
e,  2006-10-09,61
e,  2006-10-10,53
e,  2006-10-11,53
e,  2006-10-12,55
e,  2006-10-13,55
e,  2006-10-14,54
e,  2006-10-15,54
e,  2006-10-16,54
e,  2006-10-17,54
e,  2006-10-18,54
e,  2006-10-19,54
e,  2006-10-20,55
e,  2006-10-21,55
e,  2006-10-22,55
e,  2006-10-23,55
e,  2006-10-24,55
e,  2006-10-25,56
e,  2006-10-26,56
e,  2006-10-27,56
e,  2006-10-28,57
e,  2006-10-29,57
e,  2006-10-30,56
e,  2006-10-31,56
e,  2006-11-01,57
e,  2006-11-02,57
e,  2006-11-03,57
e,  2006-11-04,57
e,  2006-11-05,57
e,  2006-11-06,57
e,  2006-11-07,57
e,  2006-11-08,57
e,  2006-11-09,58
e,  2006-11-10,58
e,  2006-11-11,58
e,  2006-11-12,58
e,  2006-11-13,56
e,  2006-11-14,55
e,  2006-11-15,55
e,  2006-11-16,55
e,  2006-11-17,55
e,  2006-11-18,55
e,  2006-11-19,55
e,  2006-11-20,55
e,  2006-11-21,55
e,  2006-11-22,56
e,  2006-11-23,57
e,  2006-11-24,57
e,  2006-11-25,57
l,2009-08-15,0
l,  2009-08-16,0
l,  2009-08-17,0
l,  2009-08-18,0
l,  2009-08-19,0
l,  2009-08-20,2
l,  2009-08-21,3
l,  2009-08-22,3
l,  2009-08-23,3
l,  2009-08-24,1
l,  2009-08-25,2
l,  2009-08-26,2
l,  2009-08-27,2
l,  2009-08-28,2
l,  2009-08-29,2
l,  2009-08-30,2
l,  2009-08-31,2
l,  2009-09-01,2
l,  2009-09-02,2
l,  2009-09-03,2
l,  2009-09-04,3
l,  2009-09-05,3
l,  2009-09-06,3
l,  2009-09-07,3
l,  2009-09-08,3
l,  2009-09-09,4
l,  2009-09-10,5
l,  2009-09-11,5
l,  2009-09-12,5
l,  2009-09-13,5
l,  2009-09-14,5
l,  2009-09-15,6
l,  2009-09-16,6
l,  2009-09-17,6
l,  2009-09-18,7
l,  2009-09-19,8
l,  2009-09-20,8
l,  2009-09-21,8
l,  2009-09-22,7
l,  2009-09-23,7
l,  2009-09-24,7
l,  2009-09-25,6
l,  2009-09-26,6
l,  2009-09-27,6
l,  2009-09-28,6
l,  2009-09-29,7
l,  2009-09-30,7
l,  2009-10-01,7
l,  2009-10-02,8
l,  2009-10-03,8
l,  2009-10-04,8
l,  2009-10-05,8
l,  2009-10-06,8
l,  2009-10-07,9
l,  2009-10-08,9
l,  2009-10-09,9
l,  2009-10-10,9
l,  2009-10-11,9
l,  2009-10-12,10
l,  2009-10-13,10
l,  2009-10-14,9
l,  2009-10-15,9
l,  2009-10-16,9
l,  2009-10-17,9
l,  2009-10-18,9
l,  2009-10-19,9
l,  2009-10-20,9
l,  2009-10-21,9
l,  2009-10-22,9
l,  2009-10-23,9
l,  2009-10-24,9
l,  2009-10-25,9
l,  2009-10-26,11
l,  2009-10-27,11
l,  2009-10-28,14
l,  2009-10-29,16
l,  2009-10-30,17
l,  2009-10-31,18
l,  2009-11-01,18
l,  2009-11-02,18
l,  2009-11-03,20
l,  2009-11-04,20
l,  2009-11-05,20
l,  2009-11-06,20
l,  2009-11-07,20
l,  2009-11-08,20
l,  2009-11-09,20
l,  2009-11-10,20
l,  2009-11-11,21
l,  2009-11-12,22
l,  2009-11-13,23
l,  2009-11-14,23
l,  2009-11-15,23
l,  2009-11-16,23
l,  2009-11-17,23
l,  2009-11-18,24
l,  2009-11-19,25
l,  2009-11-20,26
l,  2009-11-21,27
l,  2009-11-22,27
l,  2009-11-23,27
l,  2009-11-24,27
l,  2009-11-25,27
l,  2009-11-26,24
l,  2009-11-27,25
l,  2009-11-28,25
l,  2009-11-29,25
l,  2009-11-30,25
l,  2009-12-01,24
l,  2009-12-02,24
l,  2009-12-03,25
l,  2009-12-04,26
l,  2009-12-05,26
l,  2009-12-06,26
l,  2009-12-07,26
l,  2009-12-08,26
l,  2009-12-09,26
l,  2009-12-10,26
l,  2009-12-11,26
l,  2009-12-12,28
l,  2009-12-13,28
l,  2009-12-14,28
l,  2009-12-15,28
l,  2009-12-16,29
l,  2009-12-17,31
l,  2009-12-18,31
l,  2009-12-19,31
l,  2009-12-20,31
l,  2009-12-21,31
l,  2009-12-22,31
l,  2009-12-23,32
l,  2009-12-24,32
l,  2009-12-25,32
l,  2009-12-26,32
l,  2009-12-27,32
l,  2009-12-28,32
l,  2009-12-29,32
l,  2009-12-30,32
l,  2009-12-31,32
l,  2010-01-01,32
l,  2010-01-02,32
l,  2010-01-03,32
l,  2010-01-04,32
l,  2010-01-05,32
l,  2010-01-06,32
l,  2010-01-07,29
l,  2010-01-08,28
l,  2010-01-09,28
l,  2010-01-10,28
l,  2010-01-11,28
l,  2010-01-12,29
l,  2010-01-13,29
l,  2010-01-14,32
l,  2010-01-15,33
l,  2010-01-16,34
l,  2010-01-17,34
l,  2010-01-18,33
l,  2010-01-19,33
l,  2010-01-20,34
l,  2010-01-21,34
l,  2010-01-22,33
l,  2010-01-23,33
l,  2010-01-24,33
l,  2010-01-25,33
l,  2010-01-26,33
l,  2010-01-27,34
l,  2010-01-28,34
l,  2010-01-29,35
l,  2010-01-30,35
l,  2010-01-31,35
l,  2010-02-01,35
l,  2010-02-02,35
l,  2010-02-03,35
l,  2010-02-04,35
l,  2010-02-05,35
l,  2010-02-06,36
l,  2010-02-07,36
l,  2010-02-08,36
l,  2010-02-09,38
l,  2010-02-10,38
l,  2010-02-11,38
l,  2010-02-12,39
l,  2010-02-13,39
l,  2010-02-14,39
l,  2010-02-15,39
l,  2010-02-16,39
l,  2010-02-17,40
l,  2010-02-18,40
l,  2010-02-19,43
l,  2010-02-20,43
l,  2010-02-21,43
l,  2010-02-22,43
l,  2010-02-23,43
l,  2010-02-24,43
l,  2010-02-25,44
l,  2010-02-26,44
l,  2010-02-27,44
l,  2010-02-28,44
l,  2010-03-01,44
l,  2010-03-02,44
l,  2010-03-03,45
l,  2010-03-04,45
l,  2010-03-05,45
l,  2010-03-06,45
l,  2010-03-07,45
l,  2010-03-08,45
l,  2010-03-09,46
l,  2010-03-10,46
l,  2010-03-11,47
l,  2010-03-12,48
l,  2010-03-13,48
l,  2010-03-14,48
l,  2010-03-15,48
l,  2010-03-16,48
l,  2010-03-17,48
l,  2010-03-18,48
l,  2010-03-19,48
l,  2010-03-20,48
l,  2010-03-21,49
l,  2010-03-22,50
l,  2010-03-23,52
l,  2010-03-24,52
l,  2010-03-25,53
l,  2010-03-26,53
l,  2010-03-27,53
l,  2010-03-28,54
l,  2010-03-29,54
l,  2010-03-30,56
l,  2010-03-31,55
l,  2010-04-01,54
l,  2010-04-02,54
l,  2010-04-03,54
l,  2010-04-04,54
l,  2010-04-05,54
l,  2010-04-06,54
l,  2010-04-07,54
l,  2010-04-08,57
l,  2010-04-09,57
l,  2010-04-10,57
l,  2010-04-11,57
l,  2010-04-12,57
l,  2010-04-13,57
l,  2010-04-14,57
l,  2010-04-15,57
l,  2010-04-16,57
l,  2010-04-17,57
l,  2010-04-18,57
l,  2010-04-19,59
l,  2010-04-20,59
l,  2010-04-21,59
l,  2010-04-22,60
l,  2010-04-23,61
l,  2010-04-24,61
l,  2010-04-25,61
l,  2010-04-26,61
l,  2010-04-27,62
l,  2010-04-28,63
l,  2010-04-29,64
l,  2010-04-30,65
l,  2010-05-01,65
l,  2010-05-02,65
l,  2010-05-03,65
l,  2010-05-04,65
l,  2010-05-05,65
l,  2010-05-06,65
l,  2010-05-07,65
l,  2010-05-08,66
l,  2010-05-09,66
l,  2010-05-10,66
l,  2010-05-11,66
l,  2010-05-12,66
l,  2010-05-13,68
l,  2010-05-14,68
l,  2010-05-15,68
l,  2010-05-16,68
l,  2010-05-17,68
l,  2010-05-18,70
l,  2010-05-19,70
l,  2010-05-20,70
l,  2010-05-21,70
l,  2010-05-22,70
l,  2010-05-23,70
l,  2010-05-24,70
l,  2010-05-25,70
l,  2010-05-26,69
l,  2010-05-27,69
l,  2010-05-28,70
l,  2010-05-29,71
l,  2010-05-30,71
l,  2010-05-31,71
l,  2010-06-01,71
l,  2010-06-02,71
l,  2010-06-03,71
l,  2010-06-04,72
l,  2010-06-05,72
l,  2010-06-06,72
l,  2010-06-07,72
l,  2010-06-08,72
l,  2010-06-09,71
l,  2010-06-10,72
l,  2010-06-11,72
l,  2010-06-12,72
l,  2010-06-13,72
l,  2010-06-14,72
l,  2010-06-15,73
l,  2010-06-16,73
l,  2010-06-17,72
l,  2010-06-18,73
l,  2010-06-19,68
l,  2010-06-20,68
l,  2010-06-21,68
l,  2010-06-22,70
l,  2010-06-23,70
l,  2010-06-24,70
l,  2010-06-25,70
l,  2010-06-26,71
l,  2010-06-27,71
l,  2010-06-28,71
l,  2010-06-29,71
l,  2010-06-30,71
l,  2010-07-01,71
l,  2010-07-02,71
l,  2010-07-03,71
l,  2010-07-04,71
l,  2010-07-05,71
l,  2010-07-06,71
l,  2010-07-07,71
l,  2010-07-08,71
l,  2010-07-09,71
l,  2010-07-10,71
l,  2010-07-11,71
l,  2010-07-12,71
l,  2010-07-13,72
l,  2010-07-14,72
l,  2010-07-15,72
l,  2010-07-16,72
l,  2010-07-17,74
l,  2010-07-18,74
l,  2010-07-19,74
l,  2010-07-20,75
l,  2010-07-21,76
l,  2010-07-22,77
l,  2010-07-23,78
l,  2010-07-24,76
l,  2010-07-25,76
l,  2010-07-26,76
l,  2010-07-27,76
l,  2010-07-28,76
l,  2010-07-29,76
l,  2010-07-30,76
l,  2010-07-31,76
l,  2010-08-01,77
l,  2010-08-02,77
l,  2010-08-03,78
l,  2010-08-04,78
l,  2010-08-05,79
l,  2010-08-06,79
l,  2010-08-07,79
l,  2010-08-08,79
l,  2010-08-09,79
l,  2010-08-10,80
l,  2010-08-11,82
l,  2010-08-12,84
l,  2010-08-13,84
l,  2010-08-14,84
l,  2010-08-15,83
l,  2010-08-16,83
l,  2010-08-17,85
l,  2010-08-18,86
l,  2010-08-19,85
l,  2010-08-20,86
l,  2010-08-21,86
l,  2010-08-22,86
l,  2010-08-23,86
l,  2010-08-24,87
l,  2010-08-25,87
l,  2010-08-26,87
l,  2010-08-27,89
l,  2010-08-28,90
l,  2010-08-29,91
l,  2010-08-30,90
l,  2010-08-31,90
l,  2010-09-01,92
l,  2010-09-02,92
l,  2010-09-03,91
l,  2010-09-04,93
l,  2010-09-05,94
l,  2010-09-06,94
l,  2010-09-07,95
l,  2010-09-08,94
l,  2010-09-09,95
l,  2010-09-10,94
l,  2010-09-11,96
l,  2010-09-12,96
l,  2010-09-13,96
l,  2010-09-14,96
l,  2010-09-15,96
l,  2010-09-16,96
l,  2010-09-17,95
l,  2010-09-18,95
l,  2010-09-19,95
l,  2010-09-20,95
l,  2010-09-21,95
l,  2010-09-22,95
l,  2010-09-23,95
l,  2010-09-24,95
l,  2010-09-25,95
l,  2010-09-26,95
l,  2010-09-27,95
l,  2010-09-28,95
l,  2010-09-29,95
l,  2010-09-30,94
l,  2010-10-01,94
l,  2010-10-02,94
l,  2010-10-03,94
l,  2010-10-04,94
l,  2010-10-05,94
l,  2010-10-06,94
l,  2010-10-07,94
l,  2010-10-08,93
l,  2010-10-09,94
l,  2010-10-10,94
l,  2010-10-11,94
l,  2010-10-12,94
l,  2010-10-13,94
l,  2010-10-14,95
l,  2010-10-15,95
l,  2010-10-16,96
l,  2010-10-17,96
l,  2010-10-18,96
l,  2010-10-19,96
l,  2010-10-20,96
l,  2010-10-21,96
l,  2010-10-22,95
l,  2010-10-23,95
l,  2010-10-24,95
l,  2010-10-25,95
l,  2010-10-26,96
l,  2010-10-27,96
l,  2010-10-28,97
l,  2010-10-29,97
l,  2010-10-30,97
l,  2010-10-31,97
l,  2010-11-01,97
l,  2010-11-02,98
l,  2010-11-03,98
l,  2010-11-04,98
l,  2010-11-05,98
l,  2010-11-06,98
l,  2010-11-07,98
l,  2010-11-08,98
l,  2010-11-09,98
l,  2010-11-10,99
l,  2010-11-11,100
l,  2010-11-12,99
l,  2010-11-13,99
l,  2010-11-14,99
l,  2010-11-15,99
l,  2010-11-16,100
l,  2010-11-17,100
l,  2010-11-18,100
l,  2010-11-19,100
l,  2010-11-20,100
l,  2010-11-21,100
l,  2010-11-22,100
l,  2010-11-23,100
l,  2010-11-24,98
l,  2010-11-25,99
l,  2010-11-26,96
l,  2010-11-27,95
l,  2010-11-28,95
l,  2010-11-29,95
l,  2010-11-30,95
l,  2010-12-01,95
l,  2010-12-02,96
l,  2010-12-03,97
l,  2010-12-04,96
l,  2010-12-05,95
l,  2010-12-06,95
l,  2010-12-07,95
l,  2010-12-08,93
l,  2010-12-09,95
l,  2010-12-10,94
l,  2010-12-11,94
l,  2010-12-12,94
l,  2010-12-13,94
l,  2010-12-14,94
l,  2010-12-15,94
l,  2010-12-16,94
l,  2010-12-17,94
l,  2010-12-18,94
l,  2010-12-19,94
l,  2010-12-20,90
l,  2010-12-21,90
l,  2010-12-22,91
l,  2010-12-23,91
l,  2010-12-24,91
l,  2010-12-25,91
l,  2010-12-26,91
l,  2010-12-27,91
l,  2010-12-28,92
l,  2010-12-29,93
l,  2010-12-30,93
l,  2010-12-31,92
